;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
1095.;305608;29.12.2004;INTEL CAPITAL CORPORATION;SYNACOR INC.;US;7371 / 7372 / 7374;Minority stake unknown %
1096.;305615;29.12.2004;INTEL CAPITAL CORPORATION;ZINIO SYSTEMS INC.;US;2721;Minority stake unknown %
1097.;311885;;INTEL CAPITAL CORPORATION;AIRMAGNET INC.;US;5045 / 7371 / 7372 / 7373;Minority stake unknown %
1098.;311961;24.01.2005;INTEL CAPITAL CORPORATION;ZEND TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
1099.;316103;07.02.2005;INTEL CAPITAL CORPORATION;ARCHPRO DESIGN AUTOMATION INC.;US;7371;Minority stake unknown %
1100.;324622;03.03.2005;INTEL CAPITAL CORPORATION;POLLEX MOBILE HOLDINGS;CN;7371 / 7372;Minority stake unknown %
1101.;325350;09.03.2005;INTEL CAPITAL CORPORATION;SAFEND LTD;IL;7371 / 7372;Minority stake unknown %
1102.;328968;22.03.2005;INTEL CAPITAL CORPORATION;E INK CORPORATION;US;3571 / 8731;Minority stake unknown %
1103.;353033;15.06.2005;INTEL CAPITAL CORPORATION;SWSOFT INC.;US;7371 / 7372;Minority stake unknown %
1104.;369791;15.08.2005;INTEL CAPITAL CORPORATION;ONEWAVE TECHNOLOGIES INC.;CN;3661 / 3663 / 3669 / 7372;Minority stake unknown %
1105.;371642;15.08.2005;INTEL CAPITAL CORPORATION;CHIPSBRAND MICROELECTRONICS (HK) CO. LTD;CN;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
1106.;378326;;INTEL CAPITAL CORPORATION;DIGITRON DA AMAZONIA INDUSTRIA E COMERCIO LTDA;BR;3571 / 3572 / 3575 / 3674;Minority stake unknown %
1107.;384072;05.10.2005;INTEL CAPITAL CORPORATION;3E TECHNOLOGIES INTERNATIONAL INC.;US;3663 / 7371 / 7372;Minority stake unknown %
1108.;387464;19.10.2005;INTEL CAPITAL CORPORATION;OVONYX INC.;US;3674;Minority stake unknown %
1109.;387466;08.02.2000;INTEL CAPITAL CORPORATION;OVONYX INC.;US;3674;Minority stake unknown %
1110.;389325;26.10.2005;INTEL CAPITAL CORPORATION;EPICHEM GROUP LTD;GB;2861 / 2865 / 2869 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
1111.;396606;21.11.2005;INTEL CAPITAL CORPORATION;IBIQUITY DIGITAL CORPORATION;US;7372;Minority stake unknown %
1112.;411086;18.01.2006;INTEL CAPITAL CORPORATION;HELLOSOFT INC.;US;7371;Minority stake unknown %
1113.;413916;24.01.2006;INTEL CAPITAL CORPORATION;XTREME TECHNOLOGIES GMBH;DE;3674;Minority stake unknown %
1114.;424817;06.03.2006;INTEL CAPITAL CORPORATION;BECEEM COMMUNICATIONS INC.;US;3661;Minority stake unknown %
1115.;438036;25.04.2006;INTEL CAPITAL CORPORATION;ZENSYS A/S;DK;3661 / 3663 / 3669 / 3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845;Minority stake unknown %
1116.;446601;30.05.2006;INTEL CAPITAL CORPORATION;SKYCROSS INC.;US;3663;Minority stake unknown %
1117.;448686;05.06.2006;INTEL CAPITAL CORPORATION;PHASELINK CORPORATION;US;3674;Minority stake unknown %
1118.;461844;30.04.2005;INTEL CAPITAL CORPORATION;TELLO CORPORATION;US;7371 / 7372;Minority stake unknown %
1119.;472311;30.08.2006;INTEL CAPITAL CORPORATION;YEEPAY;CN;6019 / 6099;Minority stake unknown %
1120.;474802;07.09.2006;INTEL CAPITAL CORPORATION;NIVEUS MEDIA INC.;US;7371 / 7372;Minority stake unknown %
1121.;482926;26.09.2006;INTEL CAPITAL CORPORATION;FORTEMEDIA INC.;US;3674;Minority stake unknown %
1122.;482954;24.08.2006;INTEL CAPITAL CORPORATION;ANYTIME PTE LTD;SG;4813 / 4822 / 4833;Minority stake unknown %
1123.;486404;25.10.2006;INTEL CAPITAL CORPORATION;MINICOM ADVANCED SYSTEMS LTD;IL;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
1124.;487716;17.08.1999;INTEL CAPITAL CORPORATION;BREDBANDSBOLAGET AB;SE;4899;Minority stake unknown %
1125.;506655;11.01.2007;INTEL CAPITAL CORPORATION;SKYMEDI CORPORATION;TW;3572 / 3674;Minority stake 10%
1126.;506982;15.01.2007;INTEL CAPITAL CORPORATION;SILISTIX LTD;GB;7371 / 7372;Minority stake unknown %
1127.;507858;18.01.2007;INTEL CAPITAL CORPORATION;FIRSTGATE HOLDING AG;CH;7374;Minority stake unknown %
1128.;514844;12.02.2007;INTEL CAPITAL CORPORATION;IP.ACCESS LTD;GB;3571 / 3572 / 3575 / 3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
1129.;524600;09.03.2007;INTEL CAPITAL CORPORATION;ELEPHANTDRIVE INC.;US;7371 / 7372;Minority stake unknown %
1130.;536721;10.05.2007;INTEL CAPITAL CORPORATION;FIVE ONE NETWORK DEVELOPMENT CO., LTD;CN;7374;Minority stake unknown %
1131.;536830;10.05.2007;INTEL CAPITAL CORPORATION;CEEDO TECHNOLOGIES LTD;IL;7371 / 7372;Minority stake unknown %
1132.;546559;13.06.2007;INTEL CAPITAL CORPORATION;DARK HORSE VENTURES LLC;US;7371 / 7372;Minority stake unknown %
1133.;558430;19.07.2007;INTEL CAPITAL CORPORATION;TRANSPERA INC.;US;7371 / 7372;Minority stake unknown %
1134.;569203;20.08.2007;INTEL CAPITAL CORPORATION;CONSISTEL PTE LTD;SG;4813 / 4822 / 4899 / 7373;Minority stake unknown %
1135.;581921;02.10.2007;INTEL CAPITAL CORPORATION;PUNCHBOWL SOFTWARE INC.;US;5961 / 7374;Minority stake unknown %
1136.;609919;23.10.2007;INTEL CAPITAL CORPORATION;TAG MEDIA NETWORK PVT LTD;IN;4833;Minority stake unknown %
1137.;617158;22.01.2008;INTEL CAPITAL CORPORATION;REVOLUTION COMPUTING;US;7371;Minority stake unknown %
1138.;621505;;INTEL CAPITAL CORPORATION;FREEDOM4 LTD;GB;4899;Minority stake unknown %
1139.;626418;27.02.2008;INTEL CAPITAL CORPORATION;TELA INNOVATIONS INC.;US;3674;Minority stake unknown %
1140.;640821;31.10.2000;INTEL CAPITAL CORPORATION;CAREER LAUNCHER (INDIA) LTD;IN;8299;Minority stake unknown %
1141.;644257;08.04.2008;INTEL CAPITAL CORPORATION;SHANGHAI HOLDFAST ONLINE INFORMATION TECHNOLOGY CO., LTD;CN;7371;Minority stake unknown %
1142.;644263;08.04.2008;INTEL CAPITAL CORPORATION;NEWAUTO SILICON VALLEY VIDEO TECHNOLOGY CO., LTD;CN;3651 / 5012 / 5013 / 5014 / 5015 / 5021 / 5023 / 5031 / 5032 / 5033 / 5039 / 5043 / 5044 / 5045 / 5046 / 5047 / 5048 / 5049 / 5051 / 5052 / 5063 / 5064 / 5065 / 5072 / 5074 / 5075 / 5078 / 5082 / 5083 / 5084 / 5085 / 5087 / 5088 / 5091 / 5092 / 5093 / 5094 / 5099 / 7371;Minority stake unknown %
1143.;1000003567;;INTEL CAPITAL CORPORATION;PHOENIX MICROELECTRONICS CO., LTD;CN;3674;Minority stake unknown %
1144.;1601002555;03.06.2008;INTEL CAPITAL CORPORATION;GRID NET INC.;US;7371 / 7372;Minority stake unknown %
1145.;1601002578;03.06.2008;INTEL CAPITAL CORPORATION;HEALTHINATION INC.;US;7812 / 8999;Minority stake unknown %
1146.;1601002926;23.05.2008;INTEL CAPITAL CORPORATION;NEW AUTO VIDEO COMPANY;CN;3651;Minority stake unknown %
1147.;1601021979;02.09.2008;INTEL CAPITAL CORPORATION;AICENT INC.;US;4899;Minority stake unknown %
1148.;1601029318;;INTEL CAPITAL CORPORATION;CHANGCHUN NET POWER TECHNOLOGY CO., LTD;CN;3691 / 8731;Minority stake unknown %
1149.;1601040154;24.07.2008;INTEL CAPITAL CORPORATION;WORTAL INC.;US;4493 / 7933 / 7991 / 7992 / 7997 / 7999 / 8999;Minority stake unknown %
1150.;1601040166;24.07.2008;INTEL CAPITAL CORPORATION;YATRA ONLINE PVT LTD;IN;7374;Minority stake unknown %
1151.;1601040175;24.07.2008;INTEL CAPITAL CORPORATION;EMNET SAMSARA MEDIA PVT LTD;IN;7311 / 7312 / 7313 / 7319 / 7331 / 8743;Minority stake unknown %
1152.;1601042885;14.01.2009;INTEL CAPITAL CORPORATION;ONE 97 COMMUNICATIONS LTD;IN;7372 / 7374;Minority stake unknown %
1153.;1601042916;14.01.2009;INTEL CAPITAL CORPORATION;GLOBAL TALENT TRACK;IN;7231 / 7241 / 7371 / 7999 / 8211 / 8221 / 8222 / 8243 / 8244 / 8249 / 8299 / 8999;Minority stake unknown %
1154.;1601047895;03.02.2009;INTEL CAPITAL CORPORATION;TEXTDIGGER INC.;US;4899;Minority stake unknown %
1155.;1601053012;18.02.2009;INTEL CAPITAL CORPORATION;CONSERVUS INTERNATIONAL FZ LLC;AE;8742;Minority stake unknown %
1156.;1601053029;11.02.2009;INTEL CAPITAL CORPORATION;ZHEJIANG ENJOYOR ELECTRONICS CO., LTD;CN;7371 / 7372 / 7373;Minority stake unknown %
1157.;1601053180;18.02.2009;INTEL CAPITAL CORPORATION;VERTEX ANIMATION STUDIO FZ LLC;AE;7371;Minority stake unknown %
1158.;1601053181;18.02.2009;INTEL CAPITAL CORPORATION;PULSE TECHNOLOGIES FZ LLC;AE;1522;Minority stake unknown %
1159.;1601055310;29.10.2008;INTEL CAPITAL CORPORATION;SPHERE NETWORKS FZCO;AE;7371;Minority stake unknown %
1160.;1601068803;21.09.2001;INTEL CAPITAL CORPORATION;LEGEND SILICON CORPORATION;US;3571 / 3572 / 3575 / 3651 / 3652 / 3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 3695 / 3812 / 3822 / 3823 / 3824 / 3825 / 3826 / 3829 / 3844 / 3845 / 7372;Minority stake unknown %
1161.;1601069237;30.08.2004;INTEL CAPITAL CORPORATION;NAWOTEC GMBH;DE;8731;Minority stake unknown %
1162.;1601079314;17.05.2009;INTEL CAPITAL CORPORATION;JEERAN.COM INC.;JO;7371 / 8999;Minority stake unknown %
1163.;1601079321;17.05.2009;INTEL CAPITAL CORPORATION;AL REEF LE TATWEER AL BARMAJEYYAT;JO;7371 / 8999;Minority stake unknown %
1164.;1601099708;29.07.2009;INTEL CAPITAL CORPORATION;GRID NET INC.;US;7371 / 7372;Minority stake unknown %
1165.;1601110667;06.07.2006;INTEL CAPITAL CORPORATION;WINKING ENTERTAINMENT LTD;KY;7371 / 7372 / 8999;Minority stake unknown %
1166.;1601114181;31.01.2008;INTEL CAPITAL CORPORATION;TETHYS BIOSCIENCE INC.;US;8731;Minority stake unknown %
1167.;1601131418;31.12.2008;INTEL CAPITAL CORPORATION;SAYSME INC.;US;7311;Minority stake unknown %
1168.;1601135448;17.11.2009;INTEL CAPITAL CORPORATION;ACTIVE STORAGE INC.;US;3571;Minority stake unknown %
1169.;1601135449;17.11.2009;INTEL CAPITAL CORPORATION;JOYENT INC.;US;7372 / 7374;Minority stake unknown %
1170.;1601135488;17.11.2009;INTEL CAPITAL CORPORATION;CRUCIALTEC CO., LTD;KR;3674 / 3679;Minority stake unknown %
1171.;1601135499;17.11.2009;INTEL CAPITAL CORPORATION;GUDENG PRECISION INDUSTRIAL CO., LTD;TW;3559;Minority stake unknown %
1172.;1601135506;17.11.2009;INTEL CAPITAL CORPORATION;V-CUBE INC.;JP;7371 / 7372 / 7374;Minority stake unknown %
1173.;1601135508;17.11.2009;INTEL CAPITAL CORPORATION;NEUSTRING FZCO;AE;7371 / 8748;Minority stake unknown %
1174.;1601135881;18.11.2009;INTEL CAPITAL CORPORATION;WORTAL INC.;US;4493 / 7933 / 7991 / 7992 / 7997 / 7999 / 8999;Minority stake unknown %
1175.;1601138648;17.11.2009;INTEL CAPITAL CORPORATION;VOSTU LTD;BR;7371;Minority stake unknown %
1176.;1601138651;17.11.2009;INTEL CAPITAL CORPORATION;SAFEND LTD;IL;7371 / 7372;Minority stake unknown %
1177.;1601138657;17.11.2009;INTEL CAPITAL CORPORATION;CHINA DIGITAL VIDEO (BEIJING) LTD;CN;7379;Minority stake unknown %
1178.;1601138658;17.11.2009;INTEL CAPITAL CORPORATION;VERISILICON HOLDINGS CO LTD;CN;3674;Minority stake unknown %
1179.;1601138666;17.11.2009;INTEL CAPITAL CORPORATION;SENDMAIL INC.;US;4813 / 4822 / 7371 / 7372 / 8999;Minority stake unknown %
1180.;1601138668;17.11.2009;INTEL CAPITAL CORPORATION;ZEND TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
1181.;1601150237;13.01.2010;INTEL CAPITAL CORPORATION;VIRTUALLOGIX INC.;US;7371 / 7372;Minority stake unknown %
1182.;1601171518;25.03.2010;INTEL CAPITAL CORPORATION;KLG SYSTEL LTD;IN;7371 / 7372 / 8742 / 8748;Capital Increase unknown stake %
1183.;1601186932;22.04.2010;INTEL CAPITAL CORPORATION;EFLOW INC.;JP;7371 / 7372 / 7374;Minority stake unknown %
1184.;1601204615;20.07.2010;INTEL CAPITAL CORPORATION;GAIKAI INC.;US;7372 / 7374;Minority stake unknown %
1185.;1601216679;14.09.2010;INTEL CAPITAL CORPORATION;CIRANOVA INC.;US;7371 / 7372 / 7374;Minority stake unknown %
1186.;1601217687;20.09.2010;INTEL CAPITAL CORPORATION;NETRETAIL HOLDING BV;NL;5961 / 5999;Minority stake unknown %
1187.;1601224783;27.10.2010;INTEL CAPITAL CORPORATION;SPLENDOR TELECOM UK LTD;GB;4899;Minority stake unknown %
1188.;1601224795;27.10.2010;INTEL CAPITAL CORPORATION;JEERAN.COM INC.;JO;7371 / 8999;Minority stake unknown %
1189.;1601224798;27.10.2010;INTEL CAPITAL CORPORATION;AL REEF LE TATWEER AL BARMAJEYYAT;JO;7371 / 8999;Minority stake unknown %
1190.;1601229134;17.11.2010;INTEL CAPITAL CORPORATION;DE NOVO TOV;UA;7374;Minority stake unknown %
1191.;1601234141;16.11.2010;INTEL CAPITAL CORPORATION;BOO-BOX APLICATIVOS PARA INTERNET LTDA;BR;7311 / 8742;Capital Increase unknown stake %
1192.;1601238127;10.01.2011;INTEL CAPITAL CORPORATION;VIRIDITY ENERGY INC.;US;7371 / 7372 / 8999;Minority stake unknown %
1193.;1601240189;06.01.2011;INTEL CAPITAL CORPORATION;STORAGE APPLIANCE CORPORATION;CA;7371;Minority stake unknown %
1194.;1601240274;21.12.2010;INTEL CAPITAL CORPORATION;V-SYNC CO., LTD;JP;7371;Minority stake unknown %
1195.;1601241369;16.11.2010;INTEL CAPITAL CORPORATION;LILLIPUTIAN SYSTEMS INC;US;3674 / 3691 / 8731;Minority stake unknown %
1196.;1601241387;16.11.2010;INTEL CAPITAL CORPORATION;VIDEON CENTRAL INC.;US;7371 / 7372 / 8734;Minority stake unknown %
1197.;1601241396;17.11.2010;INTEL CAPITAL CORPORATION;BEIJING WINCHANNEL SOFTWARE TECHNOLOGY CO., LTD;CN;7319 / 7371 / 7374;Minority stake unknown %
1198.;1601250237;14.02.2011;INTEL CAPITAL CORPORATION;SECUREKEY TECHNOLOGIES INC.;CA;3575 / 7371 / 7372 / 7374;Minority stake unknown %
1199.;1601250427;14.02.2011;INTEL CAPITAL CORPORATION;INVISAGE TECHNOLOGIES INC.;US;3674 / 8731;Minority stake unknown %
1200.;1601250486;14.02.2011;INTEL CAPITAL CORPORATION;CLOUDMADE;US;7371;Minority stake unknown %
1201.;1601250503;14.02.2011;INTEL CAPITAL CORPORATION;KALTURA INC.;US;7372 / 7374;Minority stake unknown %
1202.;1601267914;28.04.2011;INTEL CAPITAL CORPORATION;UNITED INFORMATION TECHNOLOGY CO., LTD;KY;4899;Minority stake unknown %
1203.;1601267934;;INTEL CAPITAL CORPORATION;B-SOFT CO., LTD;CN;7371 / 7372;Minority stake unknown %
1204.;1601268099;25.03.2011;INTEL CAPITAL CORPORATION;NOKTACOM MEDYA INTERNET HIZMETLERI SANAYI VE TICARET AS;TR;7374 / 8999;Minority stake unknown %
1205.;1601297364;01.09.2011;INTEL CAPITAL CORPORATION;MOCANA CORPORATION;US;7374;Minority stake unknown %
1206.;1601300944;08.09.2011;INTEL CAPITAL CORPORATION;GUAVUS INC.;US;7372 / 7374;Minority stake unknown %
1207.;1601301728;09.09.2011;INTEL CAPITAL CORPORATION;REVOLUTION ANALYTICS INC.;US;7371 / 7372 / 7374;Minority stake unknown %
1208.;1601319822;03.08.2011;INTEL CAPITAL CORPORATION;BEIJING JOYSEE TECHNOLOGY CO., LTD;CN;3663 / 8731;Minority stake unknown %
1209.;1601338076;18.01.2012;INTEL CAPITAL CORPORATION;G-CLUSTER GLOBAL CORPORATION;JP;7374 / 8999;Minority stake unknown %
1210.;1601338187;19.12.2011;INTEL CAPITAL CORPORATION;PIXEON MEDICAL SYSTEMS SA;BR;7371 / 7374;Minority stake unknown %
1211.;1601343674;11.10.2011;INTEL CAPITAL CORPORATION;GRUPANYA;TR;7374 / 8999;Minority stake unknown %
1212.;1601343676;;INTEL CAPITAL CORPORATION;IMS NANOFABRICATION AG;AT;3674 / 3679;Minority stake unknown %
1213.;1601353151;26.10.2011;INTEL CAPITAL CORPORATION;NEUSTRING FZCO;AE;7371 / 8748;Minority stake unknown %
1214.;1601354924;15.11.2011;INTEL CAPITAL CORPORATION;4TITOO AG;DE;7371 / 7372;Minority stake
1215.;1601360168;10.04.2012;INTEL CAPITAL CORPORATION;OASYS DESIGN SYSTEMS INC.;US;7371;Minority stake unknown %
1216.;1601361770;09.04.2012;INTEL CAPITAL CORPORATION;B2U EDITORA SA;BR;7374 / 8999;Minority stake unknown %
1217.;1601369863;25.04.2012;INTEL CAPITAL CORPORATION;BEIJING ZZNODE TECHNOLOGIES CO., LTD;CN;7371 / 7372;Minority stake unknown %
1218.;1601373337;25.05.2012;INTEL CAPITAL CORPORATION;SPEAKTOIT INC.;US;7371 / 7372 / 7374;Minority stake unknown %
1219.;1601387471;10.07.2012;INTEL CAPITAL CORPORATION;RANCARD SOLUTIONS LTD;GH;7371;Minority stake unknown %
1220.;1601396026;19.10.2012;INTEL CAPITAL CORPORATION;FUNDERSCLUB INC.;US;6799 / 7374;Minority stake unknown %
1221.;1601396878;09.08.2012;INTEL CAPITAL CORPORATION;E-LIKE SOLUÇÕES EM COMÉRCIO ELETRÔNICO LTDA;BR;7371 / 7374;Minority stake unknown %
1222.;1601402826;12.09.2012;INTEL CAPITAL CORPORATION;MURAL.LY;AR;7374 / 8999;Minority stake unknown %
1223.;1601408268;02.10.2012;INTEL CAPITAL CORPORATION;NEWAER LLC;US;7371 / 7374;Minority stake unknown %
1224.;1601408285;02.10.2012;INTEL CAPITAL CORPORATION;BOX INC.;US;7374;Minority stake unknown %
1225.;1601408498;02.10.2012;INTEL CAPITAL CORPORATION;VITAL CRED SERVIÇOS FINANCEIROS SA;BR;7371 / 7374 / 8999;Minority stake unknown %
1226.;1601420541;14.11.2012;INTEL CAPITAL CORPORATION;10GEN INC.;US;7371 / 7374;Minority stake unknown %
1227.;1601439838;23.01.2013;INTEL CAPITAL CORPORATION;APPERIAN INC.;US;7374;Minority stake unknown %
1228.;1601446832;13.02.2013;INTEL CAPITAL CORPORATION;INVISAGE TECHNOLOGIES INC.;US;3674 / 8731;Minority stake unknown %
1229.;1601458035;28.02.2013;INTEL CAPITAL CORPORATION;WEBRADAR SOFTWARE E SERVICOS PARA TELECOM SA;BR;7371 / 7372;Minority stake unknown %
1230.;1601458070;18.03.2013;INTEL CAPITAL CORPORATION;GEOFUSION SISTEMAS E SERVICOS DE INFORMATICA SA;BR;7371 / 7374;Minority stake unknown %
1231.;1601470185;30.04.2013;INTEL CAPITAL CORPORATION;EXPECT LABS INC.;US;7374;Minority stake unknown %
1232.;1633012390;21.10.2010;INTEL CAPITAL CORPORATION;NETPOSA TECHNOLOGIES LTD;CN;3571 / 7371 / 7372 / 7374;Minority stake unknown %
1233.;1633014252;16.11.2010;INTEL CAPITAL CORPORATION;TAIFATECH INC.;TW;3674;Minority stake unknown %
1234.;1633014264;16.11.2010;INTEL CAPITAL CORPORATION;SELECT-TV SDN BHD;MY;7371 / 7373;Minority stake unknown %
1235.;1633017156;14.12.2010;INTEL CAPITAL CORPORATION;OMNESYS TECHNOLOGIES PVT LTD;IN;7371 / 7372;Minority stake unknown %
1236.;1633020866;;INTEL CAPITAL CORPORATION;BITWAY CO., LTD (OLD);JP;5961 / 7374;Minority stake 7.7%
1237.;1633023439;14.02.2011;INTEL CAPITAL CORPORATION;BORGS BEIJING LTD;CN;7371 / 7372;Minority stake unknown %
1238.;1633033093;;INTEL CAPITAL CORPORATION;YATRA ONLINE PVT LTD;IN;7374;Minority stake unknown %
1239.;1633033096;;INTEL CAPITAL CORPORATION;JULY SYSTEMS PVT LTD;IN;7371 / 7372 / 7379;Minority stake unknown %
1240.;1633033102;;INTEL CAPITAL CORPORATION;SUDHIR SRIVASTAVA ROBOTICS SURGERY CENTER PVT LTD;IN;8049;Minority stake unknown %
1241.;1633033123;;INTEL CAPITAL CORPORATION;WSO2 INC.;US;7372 / 7374;Minority stake unknown %
1242.;1633053026;;INTEL CAPITAL CORPORATION;TELIBRAHMA CONVERGENT COMMUNICATIONS PVT. LTD;IN;7371 / 7372;Minority stake unknown %
1243.;1633053034;;INTEL CAPITAL CORPORATION;NEOSEM INC.;KR;3559 / 3829;Minority stake unknown %
1244.;1633053040;;INTEL CAPITAL CORPORATION;MIARTECH (SHANGHAI) INC.;CN;3674 / 3679;Minority stake
1245.;1633053411;15.11.2011;INTEL CAPITAL CORPORATION;G-CLUSTER GLOBAL CORPORATION;JP;7374 / 8999;Minority stake unknown %
1246.;1633053414;15.11.2011;INTEL CAPITAL CORPORATION;ONEBE INC.;JP;5045 / 7371 / 7372;Minority stake unknown %
1247.;1633059586;17.11.2010;INTEL CAPITAL CORPORATION;WORTAL TECHNOLOGIES PVT LTD;IN;7389 / 7999 / 8999;Minority stake unknown %
1248.;1633060004;12.01.2012;INTEL CAPITAL CORPORATION;BEIJING YUNLIAN TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
1249.;1633060008;12.01.2012;INTEL CAPITAL CORPORATION;FASHION REPUBLIC;CN;8999;Minority stake unknown %
1250.;1633063794;15.11.2011;INTEL CAPITAL CORPORATION;OUTBLAZE VENTURES HOLDINGS LTD;HK;7372;Minority stake unknown %
1251.;1633077525;23.05.2012;INTEL CAPITAL CORPORATION;VIPSTORE.COM INC.;CN;5944 / 5961 / 8999;Minority stake unknown %
1252.;1633088741;10.01.2007;INTEL CAPITAL CORPORATION;OLAWORKS INC;KR;7371 / 7374;Minority stake unknown %
1253.;1633098687;02.10.2012;INTEL CAPITAL CORPORATION;HUNGAMA DIGITAL SERVICES PVT LTD;IN;7371 / 7389 / 8742 / 8999;Minority stake unknown %
1254.;1633100104;04.10.2012;INTEL CAPITAL CORPORATION;TRANSMENSION TECHNOLOGY CORPORATION;CN;7371 / 7372;Minority stake unknown %
1255.;1633100222;05.10.2012;INTEL CAPITAL CORPORATION;UUCUN;CN;7311 / 7371 / 7372 / 8999;Minority stake unknown %
1256.;1633102557;;INTEL CAPITAL CORPORATION;FOCALTECH SYSTEMS CO., LTD;TW;3674;Minority stake unknown %
1257.;1907014852;24.10.2013;INTEL CAPITAL CORPORATION;SAVAARI CAR RENTALS PVT LTD;IN;7374;Minority stake unknown %
1258.;1907015070;30.10.2013;INTEL CAPITAL CORPORATION;LINTES TECHNOLOGIES CO., LTD;TW;3575 / 3643;Minority stake unknown %
1259.;1907015911;04.10.2011;INTEL CAPITAL CORPORATION;WHATS ON INDIA MEDIA PVT LTD;IN;7374;Minority stake unknown %
1260.;1907024514;27.12.2013;INTEL CAPITAL CORPORATION;SANJET TECHNOLOGY CORPORATION;TW;7371 / 7374;Minority stake unknown %
1261.;1907025038;02.01.2014;INTEL CAPITAL CORPORATION;BEIJING DEMOHOUR TECHNOLOGY CO., LTD;CN;7374;Minority stake unknown %
1262.;1907031686;28.02.2014;INTEL CAPITAL CORPORATION;TIANJIN ZHONGKE BLUEWHALE INFORMATION TECHNOLOGY CO., LTD;CN;7374;Minority stake
1263.;1907031690;18.02.2014;INTEL CAPITAL CORPORATION;SHANGHAI YEAPOO INFORMATION TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
1264.;1907033090;;INTEL CAPITAL CORPORATION;TRIGENCE SEMICONDUCTOR INC.;JP;3674;Minority stake unknown %
1265.;1907043100;07.05.2014;INTEL CAPITAL CORPORATION;ZMP INC.;JP;3692 / 3823 / 6792 / 6794 / 8731;Minority stake unknown %
1266.;1907046251;29.05.2014;INTEL CAPITAL CORPORATION;GOLDSQUARE SALES INDIA PVT LTD;IN;7374;Minority stake unknown %
1267.;1907050397;26.06.2014;INTEL CAPITAL CORPORATION;PERFORMANCE LAB TECHNOLOGIES LTD;NZ;7371 / 7372;Minority stake unknown %
1268.;1907066008;18.09.2014;INTEL CAPITAL CORPORATION;EMPATHY CO., LTD;JP;3571 / 7372 / 7374;Minority stake unknown %
1269.;1907067522;11.10.2014;INTEL CAPITAL CORPORATION;SHANGHAI AILIAO INFORMATION TECHNOLOGY CO., LTD;CN;7374;Minority stake unknown %
1270.;1907069132;21.10.2014;INTEL CAPITAL CORPORATION;LEWA TECHNOLOGY (SHANGHAI) CO., LTD;CN;7371 / 7372;Minority stake unknown %
1271.;1907069141;21.10.2014;INTEL CAPITAL CORPORATION;GUANGDONG APPSCOMM CO., LTD;CN;3669 / 3829 / 7371;Minority stake unknown %
1272.;1907069147;21.10.2014;INTEL CAPITAL CORPORATION;BEIJING EYESMART TECHNOLOGY CO., LTD;CN;7371 / 7372 / 7374;Minority stake unknown %
1273.;1907069151;21.10.2014;INTEL CAPITAL CORPORATION;SHENZHEN FIBOCOM INDUSTRIAL DEVELOPMENT CO., LTD;CN;3669 / 3679 / 4899 / 7371;Minority stake unknown %
1274.;1907071484;05.11.2014;INTEL CAPITAL CORPORATION;THUNDER SOFTWARE TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
1275.;1907118845;17.09.2015;INTEL CAPITAL CORPORATION;BLUEBANK COMMUNICATION TECHNOLOGY CO., LTD;CN;3663;Minority stake unknown %
1276.;1907118856;17.09.2015;INTEL CAPITAL CORPORATION;SHENZHEN HAMPOO SCIENCE & TECHNOLOGY CO., LTD;CN;3672;Minority stake unknown %
1277.;1907118861;17.09.2015;INTEL CAPITAL CORPORATION;NINEBOT (TIANJIN) TECHNOLOGY CO., LTD;CN;3629 / 3699;Minority stake unknown %
1278.;1907118901;17.09.2015;INTEL CAPITAL CORPORATION;SHENZHEN PRAFLY TECHNOLOGY CO., LTD;CN;7372 / 7374;Minority stake unknown %
1279.;1907118911;17.09.2015;INTEL CAPITAL CORPORATION;AWCLOUD TECHNOLOGY CO., LTD;CN;7372 / 7374;Minority stake unknown %
1280.;1907118917;17.09.2015;INTEL CAPITAL CORPORATION;TELINK SEMICONDUCTOR (SHANGHAI) CO., LTD;CN;3674;Minority stake unknown %
1281.;1907144453;06.12.2013;INTEL CAPITAL CORPORATION;SHANGHAI WINKING ENTERTAINMENT CO., LTD;CN;7371 / 7372;Minority stake unknown %
1282.;1907144909;31.12.2015;INTEL CAPITAL CORPORATION;TRANZAS INC.;JP;3571 / 3651 / 3661 / 3993 / 7371 / 7372 / 7373;Minority stake unknown %
1283.;1907180116;24.10.2016;INTEL CAPITAL CORPORATION;JIANGSU ZHUOYI INFORMATION TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
