;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
80.;1601167319;10.03.2010;MOTOROLA VENTURES;APPRION INC.;US;7371 / 7372;Minority stake unknown %
81.;377008;10.01.2006;MOTOROLA VENTURES;AGION TECHNOLOGIES INC.;US;8731;Minority stake unknown %
82.;279674;22.09.2004;MOTOROLA VENTURES;PROPAGATE NETWORKS INC.;US;7371;Minority stake unknown %
83.;176655;01.08.2001;MOTOROLA VENTURES;4THPASS INC.;US;7371 / 7372;Minority stake unknown %
84.;1909604400;11.07.2017;MOTOROLA VENTURES;NOK NOK LABS INC.;US;7372 / 7374;Minority stake unknown %
85.;1601030601;29.10.2008;MOTOROLA VENTURES;WORLDMATE INC.;IL;4724 / 4725 / 7371 / 7389;Minority stake unknown %
86.;1601347681;29.02.2012;MOTOROLA VENTURES;MEDIAMORPH INC.;US;7371 / 7372 / 7374;Minority stake unknown %
87.;302629;14.12.2004;MOTOROLA VENTURES;ORTHOGON SYSTEMS LTD;GB;3661 / 3663 / 3669;Minority stake unknown %
88.;445241;23.05.2006;MOTOROLA VENTURES;XANADU WIRELESS BV;NL;3674;Minority stake unknown %
89.;591385;01.11.2007;MOTOROLA VENTURES;RUCKUS WIRELESS INC.;US;3663 / 7374;Minority stake unknown %
90.;408864;11.01.2006;MOTOROLA VENTURES;COLORCHIP LTD;IL;3674;Minority stake unknown %
91.;1909394153;21.01.2016;MOTOROLA VENTURES;NUBO SOFTWARE LTD;IL;7372;Minority stake unknown %
92.;618516;29.01.2008;MOTOROLA VENTURES;LUMIDIGM INC.;US;3679 / 3845;Minority stake unknown %
93.;1601331388;09.01.2012;MOTOROLA VENTURES;MICROPOWER TECHNOLOGIES INC.;US;3663;Minority stake unknown %
94.;1601452342;05.03.2013;MOTOROLA VENTURES;RETAILIGENCE CORPORATION;US;7374;Minority stake unknown %
95.;1909485025;14.09.2016;MOTOROLA VENTURES;AGENT VIDEO INTELLIGENCE LTD;IL;7371 / 7374;Minority stake unknown %
96.;260006;12.10.2004;MOTOROLA VENTURES;CAMERO-TECH LTD;IL;7371;Minority stake unknown %
97.;1941049261;27.02.2018;MOTOROLA VENTURES;EDGYBEES LTD;IL;7371 / 7372;Minority stake unknown %
98.;225636;13.02.2004;MOTOROLA VENTURES;INTEGRIAN INC.;US;3661 / 3663 / 3669;Minority stake unknown %
99.;1909319095;10.12.2015;MOTOROLA VENTURES;BOUNDLESS SPATIAL INC.;US;7371 / 7372;Minority stake unknown %
100.;1909072016;13.02.2014;MOTOROLA VENTURES;REVIONICS INC.;US;7372 / 7374;Minority stake unknown %
101.;1601265239;20.04.2011;MOTOROLA VENTURES;SCANBUY INC.;US;7371 / 7372;Minority stake unknown %
102.;474752;07.09.2006;MOTOROLA VENTURES;HANDMARK INC.;US;5731 / 5961 / 7371 / 7372 / 7374;Minority stake unknown %
103.;283615;20.09.2001;MOTOROLA VENTURES;SIMPLEDEVICES INC.;US;7371;Minority stake unknown %
104.;295812;15.02.2001;MOTOROLA VENTURES;TISSUEINFORMATICS INC.;US;7371;Minority stake unknown %
105.;1601381885;25.06.2012;MOTOROLA VENTURES;IQ ENGINES INC.;US;7371 / 7374;Minority stake unknown %
106.;1909191229;22.01.2015;MOTOROLA VENTURES;SCENEDOC INC.;CA;7374;Minority stake unknown %
107.;1909276240;19.08.2015;MOTOROLA VENTURES;SPEAKTOIT INC.;US;7371 / 7372 / 7374;Minority stake unknown %
