;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
180.;1909575200;03.05.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;SWIFTLY INC.;US;7371 / 7374;Minority stake unknown %
181.;1601411749;29.02.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;MALUUBA INC.;CA;7371;Minority stake unknown %
182.;1909503195;01.11.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;EXNODES INC.;US;8731;Minority stake unknown %
183.;1909267040;30.07.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;JUKIN MEDIA INC.;US;7374;Minority stake unknown %
184.;1909097044;25.04.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;ENSWERS INC.;KR;7371 / 7372;Minority stake unknown %
185.;602082;03.12.2007;SAMSUNG VENTURE INVESTMENT CORPORATION;SERUS CORPORATION;US;7372 / 7374;Minority stake unknown %
186.;1943038979;13.06.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;NANOLUX CO., LTD;JP;3812;Minority stake unknown %
187.;1907168261;10.08.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;GENIEWORKS, INC.;KR;7372;Minority stake unknown %
188.;1907223835;31.03.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;TECH TRANS CO., LTD;KR;3559;Minority stake unknown %
189.;1943045748;31.12.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;STUDIO XID INC.;KR;7371 / 7372;Minority stake unknown %
190.;1943055495;06.09.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;AROMAJOIN CORPORATION;JP;3634 / 3635 / 3639 / 7372;Minority stake unknown %
191.;1907199348;16.02.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;STUDIO OUSIA INC.;JP;7371 / 7372 / 7374;Minority stake unknown %
192.;1909093997;26.02.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;CINEMACRAFT INC.;US;7374;Minority stake unknown %
193.;1941029254;25.01.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;CONVERGE INDUSTRIES COMPANY;US;7372 / 7374;Minority stake unknown %
194.;1909409947;01.03.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;CINEMACRAFT INC.;US;7374;Minority stake unknown %
195.;1907223833;30.04.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;TECH TRANS CO., LTD;KR;3559;Minority stake unknown %
196.;1907235807;04.07.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;PIENCE INC.;KR;7372;Minority stake unknown %
197.;305215;17.12.2004;SAMSUNG VENTURE INVESTMENT CORPORATION;SK CORPORATION;KR;2911 / 4899;Minority stake 1.39%
198.;306763;06.01.2005;SAMSUNG VENTURE INVESTMENT CORPORATION;DIVX INC.;US;7371 / 7372 / 7373;Minority stake unknown %
199.;475968;12.09.2006;SAMSUNG VENTURE INVESTMENT CORPORATION;SILICONSYSTEMS INC.;US;3572 / 7371;Minority stake unknown %
200.;515509;13.02.2007;SAMSUNG VENTURE INVESTMENT CORPORATION;STRIX SYSTEMS INC.;US;3661 / 3663;Minority stake unknown %
201.;520837;04.03.2007;SAMSUNG VENTURE INVESTMENT CORPORATION;PHASELINK CORPORATION;US;3674;Minority stake unknown %
202.;618063;28.01.2008;SAMSUNG VENTURE INVESTMENT CORPORATION;MICRO COMPONENTS LTD;IT;3398 / 3411 / 3412 / 3421 / 3425 / 3429 / 3432 / 3441 / 3442 / 3443 / 3444 / 3446 / 3448 / 3449 / 3451 / 3452 / 3462 / 3463 / 3466 / 3469 / 3471 / 3479 / 3482 / 3483 / 3484 / 3489 / 3491 / 3492 / 3493 / 3494 / 3495 / 3496 / 3498 / 3499 / 3562 / 3599 / 7389;Minority stake unknown %
203.;1601304437;28.09.2011;SAMSUNG VENTURE INVESTMENT CORPORATION;NOVALED AG;DE;3674;Minority stake unknown %
204.;1601402371;12.09.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;VOLTAIX LLC;US;2892 / 2893 / 2899 / 3087 / 3861 / 5169;Minority stake unknown %
205.;1601444214;06.02.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;CLOUDANT INC.;US;7371 / 7374;Minority stake unknown %
206.;1601453246;22.01.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;FIXMO INC.;CA;7371 / 7374;Minority stake unknown %
207.;1633046067;;SAMSUNG VENTURE INVESTMENT CORPORATION;TSUSHIN PLATFORM KIKAKU KK;JP;3674;Capital Increase unknown stake %
208.;1907235616;27.04.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;ARTISTY INC.;KR;7374;Minority stake unknown %
209.;1907235687;03.08.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;ZEROTECH (BEIJING) INTELLIGENT TECHNOLOGY CO., LTD;CN;3721 / 7371 / 7372;Minority stake unknown %
210.;1907247591;23.08.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;BEIJING X-CHARGE TECHNOLOGY CO., LTD;CN;3629 / 3699;Minority stake unknown %
211.;1909067583;31.01.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;XC SCIENCES INC.;US;3624 / 8731;Minority stake
212.;1909110562;02.06.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;REPLAY TECHNOLOGIES INC.;US;7371 / 7372;Minority stake unknown %
213.;1909144554;09.09.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;KNGINE INC.;US;7372 / 7374 / 8999;Minority stake unknown %
214.;1909175123;03.12.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;CONNORA TECHNOLOGIES INC.;US;2821;Minority stake unknown %
215.;1909190705;26.08.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;EVRYTHNG LTD;GB;7372 / 7374;Minority stake unknown %
216.;1909240684;01.06.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;NANOSYS INC.;US;8731;Minority stake unknown %
217.;1909244671;03.06.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;DACADOO AG;CH;7372;Minority stake unknown %
218.;1909278112;18.08.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;VICARIOUS FPC INC.;US;7371 / 7372;Minority stake unknown %
219.;1909305084;05.11.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;INTERLUDE US INC.;US;7374;Minority stake unknown %
220.;1909492372;;SAMSUNG VENTURE INVESTMENT CORPORATION;SECURE CONTENT STORAGE ASSOCIATION LLC;US;8999;Minority stake 20%
221.;1909542806;13.02.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;BAYSHORE NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
222.;1909648196;01.11.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;VINLI INC.;US;7372 / 7374;Minority stake unknown %
223.;1909651565;04.09.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;NEARFIELD INSTRUMENTS BV;NL;3674 / 8731;Minority stake unknown %
224.;1941009608;30.11.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;TETRAVUE INC.;US;3679;Minority stake unknown %
225.;1941030618;23.01.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;JUVO MOBILE INC.;US;7374;Minority stake unknown %
226.;1943045268;26.06.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;PULIT INC.;JP;7374;Minority stake unknown %
227.;1601470185;30.04.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;EXPECT LABS INC.;US;7374;Minority stake unknown %
228.;1909409522;01.03.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;INPRIA CORPORATION;US;3674 / 8731;Minority stake unknown %
229.;1909490783;01.05.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;URBAN ENGINES INC.;US;7371 / 7372;Minority stake unknown %
